"Step","dulcet-rain-4 - train/probe","dulcet-rain-4 - train/probe__MIN","dulcet-rain-4 - train/probe__MAX"
"66918","0.9364237785339355","0.9364237785339355","0.9364237785339355"
"66959","1.2977046966552734","1.2977046966552734","1.2977046966552734"
"66960","0.8469601273536682","0.8469601273536682","0.8469601273536682"
"66979","0.7960254549980164","0.7960254549980164","0.7960254549980164"
"66982","1.077033519744873","1.077033519744873","1.077033519744873"
"66984","0.9741284251213074","0.9741284251213074","0.9741284251213074"
"67007","0.6882882714271545","0.6882882714271545","0.6882882714271545"
"67008","0.8102673292160034","0.8102673292160034","0.8102673292160034"
"67017","0.9596714973449707","0.9596714973449707","0.9596714973449707"
"67049","0.7829965949058533","0.7829965949058533","0.7829965949058533"
"67068","1.071012020111084","1.071012020111084","1.071012020111084"
"67072","1.3249084949493408","1.3249084949493408","1.3249084949493408"
"67077","0.7903752326965332","0.7903752326965332","0.7903752326965332"
"67139","0.8658960461616516","0.8658960461616516","0.8658960461616516"
"67140","1.0430750846862793","1.0430750846862793","1.0430750846862793"
"67142","1.4167535305023193","1.4167535305023193","1.4167535305023193"
"67176","0.9831987619400024","0.9831987619400024","0.9831987619400024"
"67201","0.7878684997558594","0.7878684997558594","0.7878684997558594"
"67202","0.9381207227706909","0.9381207227706909","0.9381207227706909"
"67205","0.7967490553855896","0.7967490553855896","0.7967490553855896"
"67223","1.1614282131195068","1.1614282131195068","1.1614282131195068"
"67261","1.0352671146392822","1.0352671146392822","1.0352671146392822"
"67268","1.0373082160949707","1.0373082160949707","1.0373082160949707"
"67285","1.2907229661941528","1.2907229661941528","1.2907229661941528"
"67311","0.7507920265197754","0.7507920265197754","0.7507920265197754"
"67327","0.8748651146888733","0.8748651146888733","0.8748651146888733"
"67341","0.8466102480888367","0.8466102480888367","0.8466102480888367"
"67380","1.3372033834457397","1.3372033834457397","1.3372033834457397"
"67392","1.1314723491668701","1.1314723491668701","1.1314723491668701"
"67393","0.8074352741241455","0.8074352741241455","0.8074352741241455"
"67406","0.9971957802772522","0.9971957802772522","0.9971957802772522"
"67409","1.2934110164642334","1.2934110164642334","1.2934110164642334"
"67447","0.8924692869186401","0.8924692869186401","0.8924692869186401"
"67450","0.8164535760879517","0.8164535760879517","0.8164535760879517"
"67495","1.2782647609710693","1.2782647609710693","1.2782647609710693"
"67547","0.932609498500824","0.932609498500824","0.932609498500824"
"67569","0.7714261412620544","0.7714261412620544","0.7714261412620544"
"67573","1.3241037130355835","1.3241037130355835","1.3241037130355835"
"67598","0.9472506642341614","0.9472506642341614","0.9472506642341614"
"67602","0.9078195691108704","0.9078195691108704","0.9078195691108704"
"67609","1.0004839897155762","1.0004839897155762","1.0004839897155762"
"67696","1.0821564197540283","1.0821564197540283","1.0821564197540283"
"67710","1.1232287883758545","1.1232287883758545","1.1232287883758545"
"67735","1.2482805252075195","1.2482805252075195","1.2482805252075195"
"67751","1.0683012008666992","1.0683012008666992","1.0683012008666992"
"67776","0.8661861419677734","0.8661861419677734","0.8661861419677734"
"67790","1.193418264389038","1.193418264389038","1.193418264389038"
"67791","0.9126565456390381","0.9126565456390381","0.9126565456390381"
"67835","1.2073554992675781","1.2073554992675781","1.2073554992675781"
"67839","1.1875157356262207","1.1875157356262207","1.1875157356262207"
"67848","1.0615702867507935","1.0615702867507935","1.0615702867507935"
"67851","1.163832187652588","1.163832187652588","1.163832187652588"
"67863","1.045586347579956","1.045586347579956","1.045586347579956"
"67877","0.9964704513549805","0.9964704513549805","0.9964704513549805"
"67902","1.1289160251617432","1.1289160251617432","1.1289160251617432"
"67921","1.247361183166504","1.247361183166504","1.247361183166504"
"67932","1.0174747705459595","1.0174747705459595","1.0174747705459595"
"67951","0.8487843871116638","0.8487843871116638","0.8487843871116638"
"67952","0.9353065490722656","0.9353065490722656","0.9353065490722656"
"67962","0.6867913007736206","0.6867913007736206","0.6867913007736206"
"67966","1.130052089691162","1.130052089691162","1.130052089691162"
"67967","0.8050177693367004","0.8050177693367004","0.8050177693367004"
"67978","0.9745061993598938","0.9745061993598938","0.9745061993598938"
"67990","0.8896509408950806","0.8896509408950806","0.8896509408950806"
"68016","0.9831438064575195","0.9831438064575195","0.9831438064575195"
"68018","1.2154839038848877","1.2154839038848877","1.2154839038848877"
"68052","0.8821282386779785","0.8821282386779785","0.8821282386779785"
"68058","0.7279735803604126","0.7279735803604126","0.7279735803604126"
"68097","1.100624442100525","1.100624442100525","1.100624442100525"
"68103","0.8158187866210938","0.8158187866210938","0.8158187866210938"
"68112","0.8684377074241638","0.8684377074241638","0.8684377074241638"
"68120","0.9755277633666992","0.9755277633666992","0.9755277633666992"
"68165","0.9460194110870361","0.9460194110870361","0.9460194110870361"
"68173","1.0277000665664673","1.0277000665664673","1.0277000665664673"
"68228","1.1010403633117676","1.1010403633117676","1.1010403633117676"
"68265","1.0108294486999512","1.0108294486999512","1.0108294486999512"
"68268","0.9595377445220947","0.9595377445220947","0.9595377445220947"
"68327","1.353629231452942","1.353629231452942","1.353629231452942"
"68342","0.9906717538833618","0.9906717538833618","0.9906717538833618"
"68378","0.7023921608924866","0.7023921608924866","0.7023921608924866"
"68395","1.0341302156448364","1.0341302156448364","1.0341302156448364"
"68420","1.1735224723815918","1.1735224723815918","1.1735224723815918"
"68422","0.6751012802124023","0.6751012802124023","0.6751012802124023"
"68476","0.69908607006073","0.69908607006073","0.69908607006073"
"68491","0.9762471914291382","0.9762471914291382","0.9762471914291382"
"68493","0.8944165706634521","0.8944165706634521","0.8944165706634521"
"68505","0.715337872505188","0.715337872505188","0.715337872505188"
"68507","1.2746405601501465","1.2746405601501465","1.2746405601501465"
"68508","0.9169530272483826","0.9169530272483826","0.9169530272483826"
"68541","0.9120467901229858","0.9120467901229858","0.9120467901229858"
"68561","1.4143893718719482","1.4143893718719482","1.4143893718719482"
"68640","0.9168266654014587","0.9168266654014587","0.9168266654014587"
"68646","0.9797465801239014","0.9797465801239014","0.9797465801239014"
"68662","0.9514789581298828","0.9514789581298828","0.9514789581298828"
"68701","0.7165699005126953","0.7165699005126953","0.7165699005126953"
"68721","0.9589514136314392","0.9589514136314392","0.9589514136314392"
"68770","0.924414336681366","0.924414336681366","0.924414336681366"
"68796","0.9476807713508606","0.9476807713508606","0.9476807713508606"
"68805","1.0146249532699585","1.0146249532699585","1.0146249532699585"
"68814","1.3532830476760864","1.3532830476760864","1.3532830476760864"
"68825","0.9892589449882507","0.9892589449882507","0.9892589449882507"
"68837","1.0378508567810059","1.0378508567810059","1.0378508567810059"
"68845","1.0923149585723877","1.0923149585723877","1.0923149585723877"
"68903","0.981502890586853","0.981502890586853","0.981502890586853"
"68930","0.7245545387268066","0.7245545387268066","0.7245545387268066"
"68933","1.022814154624939","1.022814154624939","1.022814154624939"
"68958","1.3755648136138916","1.3755648136138916","1.3755648136138916"
"69018","0.8741377592086792","0.8741377592086792","0.8741377592086792"
"69020","1.206263780593872","1.206263780593872","1.206263780593872"
"69030","1.2969942092895508","1.2969942092895508","1.2969942092895508"
"69100","1.2935254573822021","1.2935254573822021","1.2935254573822021"
"69102","0.9606610536575317","0.9606610536575317","0.9606610536575317"
"69104","0.8646898865699768","0.8646898865699768","0.8646898865699768"
"69169","0.759128212928772","0.759128212928772","0.759128212928772"
"69199","0.690259575843811","0.690259575843811","0.690259575843811"
"69200","1.0677366256713867","1.0677366256713867","1.0677366256713867"
"69208","0.8728764057159424","0.8728764057159424","0.8728764057159424"
"69222","0.7966090440750122","0.7966090440750122","0.7966090440750122"
"69259","0.8149295449256897","0.8149295449256897","0.8149295449256897"
"69278","0.8941670656204224","0.8941670656204224","0.8941670656204224"
"69282","0.9399867057800293","0.9399867057800293","0.9399867057800293"
"69288","1.0561836957931519","1.0561836957931519","1.0561836957931519"
"69313","0.9278075695037842","0.9278075695037842","0.9278075695037842"
"69355","0.7776432037353516","0.7776432037353516","0.7776432037353516"
"69361","0.7673635482788086","0.7673635482788086","0.7673635482788086"
"69367","1.3870989084243774","1.3870989084243774","1.3870989084243774"
"69372","0.8397868871688843","0.8397868871688843","0.8397868871688843"
"69390","1.1753780841827393","1.1753780841827393","1.1753780841827393"
"69412","0.7633408308029175","0.7633408308029175","0.7633408308029175"
"69436","0.9728865623474121","0.9728865623474121","0.9728865623474121"
"69437","1.223116397857666","1.223116397857666","1.223116397857666"
"69471","0.9231271743774414","0.9231271743774414","0.9231271743774414"
"69525","0.7988274097442627","0.7988274097442627","0.7988274097442627"
"69530","0.930630087852478","0.930630087852478","0.930630087852478"
"69537","0.6448735594749451","0.6448735594749451","0.6448735594749451"
"69539","1.2900390625","1.2900390625","1.2900390625"
"69570","0.8845685720443726","0.8845685720443726","0.8845685720443726"
"69576","0.8778324127197266","0.8778324127197266","0.8778324127197266"
"69614","0.7659274339675903","0.7659274339675903","0.7659274339675903"
"69636","1.0502796173095703","1.0502796173095703","1.0502796173095703"
"69640","1.20907723903656","1.20907723903656","1.20907723903656"
"69656","0.9516371488571167","0.9516371488571167","0.9516371488571167"
"69671","0.9308474659919739","0.9308474659919739","0.9308474659919739"
"69678","0.8579798936843872","0.8579798936843872","0.8579798936843872"
"69687","0.7273938059806824","0.7273938059806824","0.7273938059806824"
"69701","0.9179434180259705","0.9179434180259705","0.9179434180259705"
"69738","1.0415561199188232","1.0415561199188232","1.0415561199188232"
"69762","0.8830690383911133","0.8830690383911133","0.8830690383911133"
"69778","1.0756499767303467","1.0756499767303467","1.0756499767303467"
"69867","1.0380892753601074","1.0380892753601074","1.0380892753601074"
"69869","0.7453538179397583","0.7453538179397583","0.7453538179397583"
"69907","0.9979135990142822","0.9979135990142822","0.9979135990142822"
"69914","1.2572492361068726","1.2572492361068726","1.2572492361068726"
"69916","1.4791035652160645","1.4791035652160645","1.4791035652160645"
"69956","1.038986325263977","1.038986325263977","1.038986325263977"
"69989","1.0382091999053955","1.0382091999053955","1.0382091999053955"
"70004","1.0424867868423462","1.0424867868423462","1.0424867868423462"
"70045","0.7828065156936646","0.7828065156936646","0.7828065156936646"
"70086","0.9074056148529053","0.9074056148529053","0.9074056148529053"
"70101","0.8411145210266113","0.8411145210266113","0.8411145210266113"
"70139","0.8599593043327332","0.8599593043327332","0.8599593043327332"
"70147","1.133178472518921","1.133178472518921","1.133178472518921"
"70164","0.8599128723144531","0.8599128723144531","0.8599128723144531"
"70183","0.9185459017753601","0.9185459017753601","0.9185459017753601"
"70208","1.168553352355957","1.168553352355957","1.168553352355957"
"70213","0.8072168827056885","0.8072168827056885","0.8072168827056885"
"70216","0.9958207607269287","0.9958207607269287","0.9958207607269287"
"70231","0.7845879793167114","0.7845879793167114","0.7845879793167114"
"70243","1.031263828277588","1.031263828277588","1.031263828277588"
"70248","1.0672690868377686","1.0672690868377686","1.0672690868377686"
"70268","0.9317003488540649","0.9317003488540649","0.9317003488540649"
"70274","0.6812867522239685","0.6812867522239685","0.6812867522239685"
"70300","1.1142128705978394","1.1142128705978394","1.1142128705978394"
"70351","1.0845187902450562","1.0845187902450562","1.0845187902450562"
"70438","0.9706333875656128","0.9706333875656128","0.9706333875656128"
"70467","1.2057372331619263","1.2057372331619263","1.2057372331619263"
"70498","0.9097862839698792","0.9097862839698792","0.9097862839698792"
"70524","1.0731858015060425","1.0731858015060425","1.0731858015060425"
"70527","1.191537857055664","1.191537857055664","1.191537857055664"
"70548","0.625749945640564","0.625749945640564","0.625749945640564"
"70578","0.9146214723587036","0.9146214723587036","0.9146214723587036"
"70587","0.832070529460907","0.832070529460907","0.832070529460907"
"70593","1.1913466453552246","1.1913466453552246","1.1913466453552246"
"70598","0.8239377737045288","0.8239377737045288","0.8239377737045288"
"70637","0.9367915987968445","0.9367915987968445","0.9367915987968445"
"70655","1.1910732984542847","1.1910732984542847","1.1910732984542847"
"70679","1.197139024734497","1.197139024734497","1.197139024734497"
"70682","0.942415177822113","0.942415177822113","0.942415177822113"
"70814","1.1176525354385376","1.1176525354385376","1.1176525354385376"
"70855","1.0057196617126465","1.0057196617126465","1.0057196617126465"
"70869","0.8581234216690063","0.8581234216690063","0.8581234216690063"
"70876","1.0029510259628296","1.0029510259628296","1.0029510259628296"
"70884","1.1232779026031494","1.1232779026031494","1.1232779026031494"
"70941","1.1826039552688599","1.1826039552688599","1.1826039552688599"
"70957","0.5626857280731201","0.5626857280731201","0.5626857280731201"
"70959","0.877521276473999","0.877521276473999","0.877521276473999"
"70985","0.905023992061615","0.905023992061615","0.905023992061615"
"70996","1.1204640865325928","1.1204640865325928","1.1204640865325928"
"71024","0.8762526512145996","0.8762526512145996","0.8762526512145996"
"71075","0.603958010673523","0.603958010673523","0.603958010673523"
"71086","0.9163909554481506","0.9163909554481506","0.9163909554481506"
"71092","1.3074944019317627","1.3074944019317627","1.3074944019317627"
"71111","0.8177390098571777","0.8177390098571777","0.8177390098571777"
"71167","1.1250413656234741","1.1250413656234741","1.1250413656234741"
"71174","1.1387063264846802","1.1387063264846802","1.1387063264846802"
"71176","0.89665687084198","0.89665687084198","0.89665687084198"
"71230","1.137800931930542","1.137800931930542","1.137800931930542"
"71238","0.9067668318748474","0.9067668318748474","0.9067668318748474"
"71244","1.1036322116851807","1.1036322116851807","1.1036322116851807"
"71250","1.0037198066711426","1.0037198066711426","1.0037198066711426"
"71261","0.8448247909545898","0.8448247909545898","0.8448247909545898"
"71305","0.7821160554885864","0.7821160554885864","0.7821160554885864"
"71307","0.6703900694847107","0.6703900694847107","0.6703900694847107"
"71364","1.2502593994140625","1.2502593994140625","1.2502593994140625"
"71385","0.6610565781593323","0.6610565781593323","0.6610565781593323"
"71416","1.122990369796753","1.122990369796753","1.122990369796753"
"71423","0.7395728230476379","0.7395728230476379","0.7395728230476379"
"71549","1.1869533061981201","1.1869533061981201","1.1869533061981201"
"71555","0.7648515701293945","0.7648515701293945","0.7648515701293945"
"71583","0.8415901064872742","0.8415901064872742","0.8415901064872742"
"71598","0.9894496202468872","0.9894496202468872","0.9894496202468872"
"71622","0.7299193143844604","0.7299193143844604","0.7299193143844604"
"71645","0.8923308849334717","0.8923308849334717","0.8923308849334717"
"71648","0.6517239809036255","0.6517239809036255","0.6517239809036255"
"71656","0.9192638993263245","0.9192638993263245","0.9192638993263245"
"71672","0.9969449043273926","0.9969449043273926","0.9969449043273926"
"71693","1.029497504234314","1.029497504234314","1.029497504234314"
"71699","1.0379427671432495","1.0379427671432495","1.0379427671432495"
"71719","0.9817879796028137","0.9817879796028137","0.9817879796028137"
"71752","1.0356844663619995","1.0356844663619995","1.0356844663619995"
"71789","0.8137248158454895","0.8137248158454895","0.8137248158454895"
"71791","1.101456880569458","1.101456880569458","1.101456880569458"
"71798","1.3081976175308228","1.3081976175308228","1.3081976175308228"
"71851","0.7911531925201416","0.7911531925201416","0.7911531925201416"
"71879","1.0815074443817139","1.0815074443817139","1.0815074443817139"
"71933","1.1506330966949463","1.1506330966949463","1.1506330966949463"
"71962","0.8687341213226318","0.8687341213226318","0.8687341213226318"
"72050","0.8719861507415771","0.8719861507415771","0.8719861507415771"
"72097","1.4404414892196655","1.4404414892196655","1.4404414892196655"
"72111","0.6888673305511475","0.6888673305511475","0.6888673305511475"
"72163","0.8870026469230652","0.8870026469230652","0.8870026469230652"
"72199","1.1891008615493774","1.1891008615493774","1.1891008615493774"
"72224","0.7924656271934509","0.7924656271934509","0.7924656271934509"
"72233","1.0929945707321167","1.0929945707321167","1.0929945707321167"
"72254","0.9242455959320068","0.9242455959320068","0.9242455959320068"
"72263","1.2273895740509033","1.2273895740509033","1.2273895740509033"
"72281","1.2197099924087524","1.2197099924087524","1.2197099924087524"
"72302","0.8711540102958679","0.8711540102958679","0.8711540102958679"
"72305","0.935459315776825","0.935459315776825","0.935459315776825"
"72339","0.800082802772522","0.800082802772522","0.800082802772522"
"72351","1.0077496767044067","1.0077496767044067","1.0077496767044067"
"72446","0.8071565628051758","0.8071565628051758","0.8071565628051758"
"72516","0.9556798934936523","0.9556798934936523","0.9556798934936523"
"72522","0.9865748882293701","0.9865748882293701","0.9865748882293701"
"72550","1.1048413515090942","1.1048413515090942","1.1048413515090942"
"72554","0.9767611026763916","0.9767611026763916","0.9767611026763916"
"72570","0.7835258841514587","0.7835258841514587","0.7835258841514587"
"72609","0.9268636703491211","0.9268636703491211","0.9268636703491211"
"72615","0.5610256195068359","0.5610256195068359","0.5610256195068359"
"72653","1.0001814365386963","1.0001814365386963","1.0001814365386963"
"72655","0.9892759323120117","0.9892759323120117","0.9892759323120117"
"72704","1.1953749656677246","1.1953749656677246","1.1953749656677246"
"72717","0.7916139364242554","0.7916139364242554","0.7916139364242554"
"72723","0.6963893175125122","0.6963893175125122","0.6963893175125122"
"72725","0.8241437673568726","0.8241437673568726","0.8241437673568726"
"72731","1.056513786315918","1.056513786315918","1.056513786315918"
"72772","1.2175283432006836","1.2175283432006836","1.2175283432006836"
"72787","0.6864988207817078","0.6864988207817078","0.6864988207817078"
"72826","0.9446549415588379","0.9446549415588379","0.9446549415588379"
"72843","0.698448657989502","0.698448657989502","0.698448657989502"
"72857","1.0129644870758057","1.0129644870758057","1.0129644870758057"
"72858","1.096969723701477","1.096969723701477","1.096969723701477"
"72893","1.0443472862243652","1.0443472862243652","1.0443472862243652"
"72909","0.8011293411254883","0.8011293411254883","0.8011293411254883"
"73040","0.4841248393058777","0.4841248393058777","0.4841248393058777"
"73068","0.9346908330917358","0.9346908330917358","0.9346908330917358"
"73096","0.7456522583961487","0.7456522583961487","0.7456522583961487"
"73099","1.0766407251358032","1.0766407251358032","1.0766407251358032"
"73157","0.8856878876686096","0.8856878876686096","0.8856878876686096"
"73188","0.8381035327911377","0.8381035327911377","0.8381035327911377"
"73196","0.9896910190582275","0.9896910190582275","0.9896910190582275"
"73205","1.137591004371643","1.137591004371643","1.137591004371643"
"73212","0.9108436107635498","0.9108436107635498","0.9108436107635498"
"73311","0.829880952835083","0.829880952835083","0.829880952835083"
"73317","1.1507749557495117","1.1507749557495117","1.1507749557495117"
"73353","0.9865798950195312","0.9865798950195312","0.9865798950195312"
"73391","0.8792580962181091","0.8792580962181091","0.8792580962181091"
"73461","1.0923819541931152","1.0923819541931152","1.0923819541931152"
"73504","0.9559586048126221","0.9559586048126221","0.9559586048126221"
"73518","1.304910659790039","1.304910659790039","1.304910659790039"
"73569","0.9435827732086182","0.9435827732086182","0.9435827732086182"
"73596","1.1673226356506348","1.1673226356506348","1.1673226356506348"
"73608","1.1262186765670776","1.1262186765670776","1.1262186765670776"
"73627","0.7924339771270752","0.7924339771270752","0.7924339771270752"
"73657","0.8754996061325073","0.8754996061325073","0.8754996061325073"
"73671","1.1415200233459473","1.1415200233459473","1.1415200233459473"
"73707","1.3427329063415527","1.3427329063415527","1.3427329063415527"
"73713","0.9302856922149658","0.9302856922149658","0.9302856922149658"
"73740","0.6928646564483643","0.6928646564483643","0.6928646564483643"
"73786","0.8880270719528198","0.8880270719528198","0.8880270719528198"
"73868","1.0057501792907715","1.0057501792907715","1.0057501792907715"
"73884","1.0342090129852295","1.0342090129852295","1.0342090129852295"
"73892","0.9152693748474121","0.9152693748474121","0.9152693748474121"
"73954","0.9333518743515015","0.9333518743515015","0.9333518743515015"
"73963","1.0492918491363525","1.0492918491363525","1.0492918491363525"
"73965","1.238548994064331","1.238548994064331","1.238548994064331"
"73992","0.7179915308952332","0.7179915308952332","0.7179915308952332"
"74015","0.7655584216117859","0.7655584216117859","0.7655584216117859"
"74025","0.7376312017440796","0.7376312017440796","0.7376312017440796"
"74040","0.7680743932723999","0.7680743932723999","0.7680743932723999"
"74056","1.0613417625427246","1.0613417625427246","1.0613417625427246"
"74093","0.9038604497909546","0.9038604497909546","0.9038604497909546"
"74124","0.6887190341949463","0.6887190341949463","0.6887190341949463"
"74138","0.7414247393608093","0.7414247393608093","0.7414247393608093"
"74203","0.7599905729293823","0.7599905729293823","0.7599905729293823"
"74207","0.7017881870269775","0.7017881870269775","0.7017881870269775"
"74238","1.0067451000213623","1.0067451000213623","1.0067451000213623"
"74280","0.7930819988250732","0.7930819988250732","0.7930819988250732"
"74283","0.7798522114753723","0.7798522114753723","0.7798522114753723"
"74316","0.9867291450500488","0.9867291450500488","0.9867291450500488"
"74320","0.8096091747283936","0.8096091747283936","0.8096091747283936"
"74339","1.0046555995941162","1.0046555995941162","1.0046555995941162"
"74449","1.0036598443984985","1.0036598443984985","1.0036598443984985"
"74451","0.809612512588501","0.809612512588501","0.809612512588501"
"74476","1.317528247833252","1.317528247833252","1.317528247833252"
"74478","1.088363766670227","1.088363766670227","1.088363766670227"
"74481","0.6770617961883545","0.6770617961883545","0.6770617961883545"
"74490","1.0313209295272827","1.0313209295272827","1.0313209295272827"
"74492","0.8163511753082275","0.8163511753082275","0.8163511753082275"
"74494","1.1087312698364258","1.1087312698364258","1.1087312698364258"
"74547","1.214845895767212","1.214845895767212","1.214845895767212"
"74548","1.3204150199890137","1.3204150199890137","1.3204150199890137"
"74616","0.9579918384552002","0.9579918384552002","0.9579918384552002"
"74635","1.1082228422164917","1.1082228422164917","1.1082228422164917"
"74637","0.9947060346603394","0.9947060346603394","0.9947060346603394"
"74661","1.1795570850372314","1.1795570850372314","1.1795570850372314"
"74678","0.8983840942382812","0.8983840942382812","0.8983840942382812"
"74760","0.6322284936904907","0.6322284936904907","0.6322284936904907"
"74763","0.7931459546089172","0.7931459546089172","0.7931459546089172"
"74796","0.8379380702972412","0.8379380702972412","0.8379380702972412"
"74812","0.9880625009536743","0.9880625009536743","0.9880625009536743"
"74816","1.010533332824707","1.010533332824707","1.010533332824707"
"74839","0.909278392791748","0.909278392791748","0.909278392791748"
"74848","1.0209802389144897","1.0209802389144897","1.0209802389144897"
"74853","1.2656495571136475","1.2656495571136475","1.2656495571136475"
"74873","0.9913232326507568","0.9913232326507568","0.9913232326507568"
"74921","0.5897470712661743","0.5897470712661743","0.5897470712661743"
"74974","0.6206687688827515","0.6206687688827515","0.6206687688827515"
"74989","0.7908515930175781","0.7908515930175781","0.7908515930175781"
"74999","0.615390419960022","0.615390419960022","0.615390419960022"
"75026","0.8294914960861206","0.8294914960861206","0.8294914960861206"
"75052","0.5803436636924744","0.5803436636924744","0.5803436636924744"
"75063","0.9505849480628967","0.9505849480628967","0.9505849480628967"
"75107","0.9277330040931702","0.9277330040931702","0.9277330040931702"
"75130","0.8948065042495728","0.8948065042495728","0.8948065042495728"
"75197","0.7759222984313965","0.7759222984313965","0.7759222984313965"
"75199","0.7436801195144653","0.7436801195144653","0.7436801195144653"
"75247","1.00678288936615","1.00678288936615","1.00678288936615"
"75267","0.9506219625473022","0.9506219625473022","0.9506219625473022"
"75348","0.8599556684494019","0.8599556684494019","0.8599556684494019"
"75363","1.046791434288025","1.046791434288025","1.046791434288025"
"75372","0.9065161943435669","0.9065161943435669","0.9065161943435669"
"75445","0.557340681552887","0.557340681552887","0.557340681552887"
"75453","0.8662194609642029","0.8662194609642029","0.8662194609642029"
"75464","1.089915156364441","1.089915156364441","1.089915156364441"
"75482","1.1989009380340576","1.1989009380340576","1.1989009380340576"
"75497","1.0997462272644043","1.0997462272644043","1.0997462272644043"
"75509","0.8970917463302612","0.8970917463302612","0.8970917463302612"
"75517","0.8007070422172546","0.8007070422172546","0.8007070422172546"
"75595","1.0591866970062256","1.0591866970062256","1.0591866970062256"
"75600","1.0023438930511475","1.0023438930511475","1.0023438930511475"
"75629","1.3510226011276245","1.3510226011276245","1.3510226011276245"
"75634","0.6685832738876343","0.6685832738876343","0.6685832738876343"
"75653","0.7121893167495728","0.7121893167495728","0.7121893167495728"
"75687","1.0046755075454712","1.0046755075454712","1.0046755075454712"
"75706","1.207805871963501","1.207805871963501","1.207805871963501"
"75739","1.2002699375152588","1.2002699375152588","1.2002699375152588"
"75795","0.9088622331619263","0.9088622331619263","0.9088622331619263"
"75818","0.876333475112915","0.876333475112915","0.876333475112915"
"75840","0.7487817406654358","0.7487817406654358","0.7487817406654358"
"75934","0.9611349105834961","0.9611349105834961","0.9611349105834961"
"75955","0.6933004856109619","0.6933004856109619","0.6933004856109619"
"75957","0.6903043985366821","0.6903043985366821","0.6903043985366821"
"75991","0.9925668239593506","0.9925668239593506","0.9925668239593506"
"76018","0.9767431616783142","0.9767431616783142","0.9767431616783142"
"76021","1.2276852130889893","1.2276852130889893","1.2276852130889893"
"76031","0.8047759532928467","0.8047759532928467","0.8047759532928467"
"76048","1.2560615539550781","1.2560615539550781","1.2560615539550781"
"76082","0.76994788646698","0.76994788646698","0.76994788646698"
"76106","0.8353716135025024","0.8353716135025024","0.8353716135025024"
"76115","0.9033095836639404","0.9033095836639404","0.9033095836639404"
"76116","0.8312282562255859","0.8312282562255859","0.8312282562255859"
"76146","0.9564769864082336","0.9564769864082336","0.9564769864082336"
"76188","0.8847248554229736","0.8847248554229736","0.8847248554229736"
"76212","1.1451609134674072","1.1451609134674072","1.1451609134674072"
"76236","1.042189359664917","1.042189359664917","1.042189359664917"
"76287","0.983332633972168","0.983332633972168","0.983332633972168"
"76295","0.8528716564178467","0.8528716564178467","0.8528716564178467"
"76337","0.9511202573776245","0.9511202573776245","0.9511202573776245"
"76342","0.8937934041023254","0.8937934041023254","0.8937934041023254"
"76361","1.207263469696045","1.207263469696045","1.207263469696045"
"76374","0.6550390720367432","0.6550390720367432","0.6550390720367432"
"76401","0.8669308423995972","0.8669308423995972","0.8669308423995972"
"76427","1.121887445449829","1.121887445449829","1.121887445449829"
"76446","1.1795039176940918","1.1795039176940918","1.1795039176940918"
"76455","1.1776564121246338","1.1776564121246338","1.1776564121246338"
"76470","0.6761077642440796","0.6761077642440796","0.6761077642440796"
"76518","1.1381006240844727","1.1381006240844727","1.1381006240844727"
"76543","0.8207573890686035","0.8207573890686035","0.8207573890686035"
"76573","1.0346102714538574","1.0346102714538574","1.0346102714538574"
"76594","0.8272110819816589","0.8272110819816589","0.8272110819816589"
"76667","1.0386903285980225","1.0386903285980225","1.0386903285980225"
"76692","1.159178614616394","1.159178614616394","1.159178614616394"
"76698","0.9745306968688965","0.9745306968688965","0.9745306968688965"
"76702","1.1152477264404297","1.1152477264404297","1.1152477264404297"
"76718","0.9559864401817322","0.9559864401817322","0.9559864401817322"
"76740","0.8518483638763428","0.8518483638763428","0.8518483638763428"
"76777","0.9080862998962402","0.9080862998962402","0.9080862998962402"
"76782","0.768389105796814","0.768389105796814","0.768389105796814"
"76855","1.024435043334961","1.024435043334961","1.024435043334961"
"76874","0.9305256605148315","0.9305256605148315","0.9305256605148315"
"76893","1.0190155506134033","1.0190155506134033","1.0190155506134033"
"76916","0.9288021922111511","0.9288021922111511","0.9288021922111511"
"76977","0.8743219375610352","0.8743219375610352","0.8743219375610352"
"76978","0.8332123756408691","0.8332123756408691","0.8332123756408691"
"77026","0.8680412769317627","0.8680412769317627","0.8680412769317627"
"77057","1.0038995742797852","1.0038995742797852","1.0038995742797852"
"77074","0.6822671294212341","0.6822671294212341","0.6822671294212341"
"77088","1.2614808082580566","1.2614808082580566","1.2614808082580566"
"77121","0.7764951586723328","0.7764951586723328","0.7764951586723328"
"77143","1.1035783290863037","1.1035783290863037","1.1035783290863037"
"77145","0.7805163860321045","0.7805163860321045","0.7805163860321045"
"77178","0.9306018352508545","0.9306018352508545","0.9306018352508545"
"77186","1.1237046718597412","1.1237046718597412","1.1237046718597412"
"77239","1.0129966735839844","1.0129966735839844","1.0129966735839844"
"77339","0.8884178400039673","0.8884178400039673","0.8884178400039673"
"77359","0.543777346611023","0.543777346611023","0.543777346611023"
"77382","0.5017964839935303","0.5017964839935303","0.5017964839935303"
"77387","0.6429769992828369","0.6429769992828369","0.6429769992828369"
"77434","0.7947789430618286","0.7947789430618286","0.7947789430618286"
"77435","0.9049081802368164","0.9049081802368164","0.9049081802368164"
"77494","0.7743459939956665","0.7743459939956665","0.7743459939956665"
